feature,best_lag_steps,best_lag_label,pearson,abs_pearson,spearman,abs_spearman,samples,mutual_information,transfer_entropy,importance_mean,pearson_score,spearman_score,mi_score,te_score,rf_score,consensus_score
tratadores_e_intercambiadores_de_butano | AI-1224B,0,0min (0.00h),-0.8053571087171038,0.8053571087171038,-0.8588792128854029,0.8588792128854029,119456,3.930344484738495,0.07609469688761494,1.836008858327107,1.0,1.0,1.0,0.36975182359072173,1.0,0.9054627735386084
psh | PIC-4051B,96,480min (8.00h),-0.4226983697900898,0.4226983697900898,-0.12220053875951513,0.12220053875951513,117446,,,,0.5198490658909429,0.1418514210154718,0.0,0.0,0.02420056434126566,0.1572901207103729
horno | FIC-1499A,108,540min (9.00h),-0.4079156247213163,0.4079156247213163,-0.14465778110765218,0.14465778110765218,118071,,,,0.5013000347793826,0.1680116062981962,0.0,0.0,0.02420056434126566,0.15657689072489148
despropanizadora_y_despojo | PIC-1150,108,540min (9.00h),-0.4292715059484687,0.4292715059484687,-0.09988999416240717,0.09988999416240717,119052,,,,0.5280968782245158,0.11586212226850222,0.0,0.0,0.02420056434126566,0.1554536789817207
horno | FIC-1500A,120,600min (10.00h),-0.40286593439217944,0.40286593439217944,-0.14224998160368932,0.14224998160368932,118053,,,,0.4949638054401671,0.165206788138831,0.0,0.0,0.02420056434126566,0.15457211066618282
lab_isobutano_reciclo | IC-4 DE RECICLO IC-4 Isobutano Reciclo %,312,1560min (26.00h),-0.3102842150071422,0.3102842150071422,-0.3024447157348794,0.3024447157348794,55681,,,,0.3787945022934619,0.35181580545374413,0.0,0.0,0.02420056434126566,0.15352113747674348
horno | FIC-1900-F-2-ISOBUTANO-RECICLO,120,600min (10.00h),-0.3779761619536987,0.3779761619536987,-0.17988265710424065,0.17988265710424065,116600,,,,0.4637327207415427,0.20904466228728955,0.0,0.0,0.02420056434126566,0.1533400206137955
debutanizadora_y_tratamiento_de_alquilato | TI-1228,42,210min (3.50h),-0.3506002238310519,0.3506002238310519,-0.22899986456074065,0.22899986456074065,116573,,,,0.42938205545017,0.26626073662593797,0.0,0.0,0.02420056434126566,0.1533347654417496
tratadores_e_intercambiadores_de_butano | TIC-1309,69,345min (5.75h),-0.39284104640942746,0.39284104640942746,-0.14867709834311954,0.14867709834311954,102799,,,,0.48238481836998,0.17269366306900877,0.0,0.0,0.02420056434126566,0.1525503951381627
despropanizadora_y_despojo | PIC-2350,264,1320min (22.00h),-0.323356910101967,0.323356910101967,-0.26663172147717684,0.26663172147717684,116717,,,,0.39519780404139404,0.3100976572151042,0.0,0.0,0.02420056434126566,0.15136424067793053
horno | TI-1515A-T-CONTROL-H-01,120,600min (10.00h),-0.39609426197110925,0.39609426197110925,-0.13296501494779278,0.13296501494779278,116626,,,,0.4864668746041578,0.1543908364606713,0.0,0.0,0.02420056434126566,0.15082548520545655
horno | FI-1500B,120,600min (10.00h),-0.3903884989227086,0.3903884989227086,-0.14191846321522017,0.14191846321522017,117155,,,,0.4793074210786052,0.1648206061520786,0.0,0.0,0.02420056434126566,0.1506000872777795
despropanizadora_y_despojo | PI-2322B,108,540min (9.00h),-0.3462040250597335,0.3462040250597335,-0.2178415796240609,0.2178415796240609,100862,,,,0.4238658115183146,0.253262577864687,0.0,0.0,0.02420056434126566,0.1500059806445981
tratadores_e_intercambiadores_de_butano | TI-1977,27,135min (2.25h),-0.3561848315729205,0.3561848315729205,-0.1998805334099753,0.1998805334099753,117970,,,,0.43638948622624424,0.2323399601386048,0.0,0.0,0.02420056434126566,0.14999850666266817
horno | TI-1515B-T-CONTROL-H-01,120,600min (10.00h),-0.3954027307719478,0.3954027307719478,-0.12820207826144003,0.12820207826144003,115725,,,,0.48559915797452075,0.1488425458792496,0.0,0.0,0.02420056434126566,0.14977631246083403
horno | PI-1658,504,2520min (42.00h),-0.42425825886085133,0.42425825886085133,0.07187494860028315,0.07187494860028315,95663,,,,0.5218063769836749,0.08322771545898018,0.0,0.0,0.02420056434126566,0.14898589265008216
despropanizadora_y_despojo | TI-2320,120,600min (10.00h),-0.3896787512745874,0.3896787512745874,-0.13039431070456287,0.13039431070456287,115055,,,,0.4784168468892304,0.15139625242994062,0.0,0.0,0.02420056434126566,0.1483637906721151
isostripper | TI-1108,120,600min (10.00h),-0.3911209394564572,0.3911209394564572,-0.1255391828332181,0.1255391828332181,117935,,,,0.48022646975222194,0.14574056938939872,0.0,0.0,0.02420056434126566,0.1479678439317817
tratadores_e_intercambiadores_de_butano | TI-1978,42,210min (3.50h),-0.3418903226342019,0.3418903226342019,-0.21327183394174962,0.21327183394174962,118156,,,,0.4184530820066476,0.2479393332787768,0.0,0.0,0.02420056434126566,0.14785431157879483
