feature,best_lag_steps,best_lag_label,pearson,abs_pearson,spearman,abs_spearman,samples
tratadores_e_intercambiadores_de_butano | AI-1224A,7,35min (0.58h),-0.8074152799558487,0.8074152799558487,-0.8533409256876053,0.8533409256876053,119333
horno | FIC-1500A,96,480min (8.00h),0.53543641695019,0.53543641695019,0.20281496366126106,0.20281496366126106,118245
horno | FIC-1499A,96,480min (8.00h),0.5353126725751542,0.5353126725751542,0.20393865745167783,0.20393865745167783,118254
psh | PIC-4080,576,2880min (48.00h),0.5341554648994695,0.5341554648994695,0.20576389588530003,0.20576389588530003,117602
horno | FI-1500B,96,480min (8.00h),0.5334852322024561,0.5334852322024561,0.20489940019959396,0.20489940019959396,117350
psh | TI-4115,192,960min (16.00h),0.5290770193192568,0.5290770193192568,0.21050649365658344,0.21050649365658344,115741
debutanizadora_y_tratamiento_de_alquilato | PDI-2110,96,480min (8.00h),-0.5289529842491917,0.5289529842491917,-0.2806546232612463,0.2806546232612463,113860
horno | PI-1659B,96,480min (8.00h),0.5271554652572803,0.5271554652572803,0.06950502062397051,0.06950502062397051,94918
psh | TI-4162,108,540min (9.00h),0.5252422635463994,0.5252422635463994,0.13579178507024545,0.13579178507024545,115461
psh | TI-4070,108,540min (9.00h),0.525203274436852,0.525203274436852,0.20562577841666663,0.20562577841666663,115808
isostripper | TI-1112,60,300min (5.00h),0.5229494235904005,0.5229494235904005,0.1947304645011345,0.1947304645011345,119409
horno | PI-1659A,108,540min (9.00h),0.5228660513574694,0.5228660513574694,0.0226974560616497,0.0226974560616497,95823
isostripper | FIC-2319,96,480min (8.00h),0.522108818431195,0.522108818431195,0.03770083626128745,0.03770083626128745,106181
horno | PI-1678,528,2640min (44.00h),0.5197584056038987,0.5197584056038987,-0.10817462694646199,0.10817462694646199,95834
despropanizadora_y_despojo | FI-1165,84,420min (7.00h),0.5185521591363242,0.5185521591363242,0.1336595337657854,0.1336595337657854,106420
horno | FI-1501B,108,540min (9.00h),0.5173071192678227,0.5173071192678227,0.21023960115568763,0.21023960115568763,118261
psh | PI-4041A,108,540min (9.00h),0.5172250020485246,0.5172250020485246,0.1205621689290149,0.1205621689290149,117582
reactor_de_alquilacion | FI-2513,39,195min (3.25h),0.5167250556260364,0.5167250556260364,0.11584441389235842,0.11584441389235842,119106
